judge,model,temperature_dir,variant,id,forecast_correct,plausibility,completeness,source_consistency,non_hallucination,informativeness,conciseness,shap_completeness,shap_plausibility,shap_informativeness,shap_conciseness,shap_temperature,shap_evidence_words,shap_source_consistency,shap_model_Qwen3-32B,shap_non_hallucination,shap_rationale_words,shap_cat_finance,shap_cat_artificial-intelligence,shap_cat_economy-business,shap_cat_politics,shap_cat_health-pandemics,shap_cat_sports-entertainment,shap_model_Qwen2.5-7b-instruct,shap_cat_space,shap_cat_technology,shap_cat_environment-climate,shap_cat_geopolitics,shap_variant_variant4_credibility,shap_cat_elections,shap_cat_law,shap_cat_other,shap_variant_variant5_key_conditions,shap_variant_variant3_reasoning_type,shap_variant_variant6_step_by_step_reasoning,shap_variant_variant1_predicted_event,shap_variant_variant7_uncertainty_language,shap_variant_variant2_key_attribute,shap_variant_variant8_temporal_anchors,shap_output_valid
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35725,1,0.7,0.7,0.6,0.6,0.7,0.9,0.011668398238222636,-0.025369270533363367,-0.00488752200502081,0.022803199665225423,-0.011561313217456879,0.010792193649649912,-0.006104794356768447,0.008167732331145037,-0.007831297779970778,0.004583327026629256,0.01393112810592374,0.0035137231356371697,0.0006456151475570771,-0.0008130609761622397,0.0011382214983103867,-0.00039835413999010963,0.001700551001645615,0.0005293635047762731,-0.00024922285149174485,0.0007024871776769036,0.0003597555597778003,-0.00026776811468754504,-0.00013952284330991167,-0.00014430362572751557,-6.026028208535163e-05,0.00013210818383432027,3.920941897281861e-05,-1.3626522072099291e-05,-3.3016838553617166e-06,0.0002969439294851531,2.4872606616803794e-08,-3.895214644628063e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant2_key_attribute,35728,1,0.8,0.2,0.4,1.0,0.3,0.9,-0.05098358816381793,0.012226016649094106,-0.028503238121877234,0.019919570937425576,-0.011833832370079128,0.02077564985758478,-0.015455116715671244,0.006449262618558349,0.017582157677154698,0.011779782227963333,0.013671897867357721,0.0020553130020509944,0.0007949607340671523,-0.0017179598534014036,0.0017610838848741155,-0.0005377270857258849,-0.00018259470268533855,0.0005983348581931474,-0.00040418767219243184,0.00043421188683180726,0.00015674245107596087,-0.00023941334070296904,-0.00028941569356979443,-0.00037542140709719766,-0.0001881084094815249,0.0002078295290616082,3.264370554386969e-05,-5.363681217298414e-05,-7.065572599454608e-06,3.3138820263612764e-05,0.00021769914103288938,2.5611475680860396e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant3_reasoning_type,35728,1,0.8,0.2,0.4,0.8,0.3,0.9,-0.05205053929292113,0.014456304284789495,-0.026768547162443004,0.021680324232218898,-0.012469043988005838,0.020084946790278668,-0.013265173128582598,0.005484890477010967,-0.012104513966915132,0.01147339987309991,0.011859969888985526,0.002205521314367892,0.0007484139310416577,-0.0012078895911563315,0.0016488881225565984,-0.0005597774880320217,-0.0007049242946075598,0.0005564249062866476,-0.0004120955065406468,0.0003482955853717823,0.00020774811872430275,-0.000298600147659895,-0.00026334054234443296,-0.0002013843505643741,-0.00014705719695573977,0.00019015789723462648,-0.00015956341558253146,1.2513594512556006e-05,-6.553647399496325e-06,3.606521871075626e-05,-1.0946660481719205e-05,-4.73032041147726e-06,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant4_credibility,35728,1,0.8,0.2,0.4,1.0,0.4,0.9,-0.05185118990617587,0.012111130169029873,-0.0292772793584154,0.019075461735777885,-0.01207772804773397,0.020415902715948925,-0.015400733521192258,0.0067865348199797945,0.01689141672720321,0.008682491732637208,0.013646822761652829,0.002083328226738979,0.00081794244093831,-0.0017698882138754736,0.001821967644399015,-0.0005089026728407694,-0.0003145498745289763,0.0005873208032165534,-0.00039374061486351834,0.00045708383377280937,9.626165037659864e-05,0.0026703983007979703,-0.0002063112401520124,-0.00037913743423554887,-0.00017986446315225972,0.00016776037374355458,2.425301971659178e-05,-4.0430782075023135e-05,-8.034707535378242e-06,3.328673151567767e-05,-8.877524808371263e-06,9.602319541780382e-06,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant6_step_by_step_reasoning,35728,1,0.8,0.2,0.4,1.0,0.3,0.9,-0.050796207966266306,0.012162979108127633,-0.02855974187093265,0.019902588844755268,-0.011770317804555666,0.02059118628430236,-0.015479036591695739,0.006378917969974165,0.017914995743320106,0.012364039181251589,0.013619433992575706,0.0020414362415014683,0.0008086806943749116,-0.0018077250999224848,0.0017379713689736674,-0.0005332931770919914,-0.00019020186257560855,0.0006151649306000358,-0.0004037320698255847,0.00045955691907215363,0.00015053963728001025,-0.00022434633311397203,-0.00028593292733323844,-0.00037553375674989305,-0.00017696501727670455,0.00020240424021239755,3.260037564927999e-05,0.0005174367692350693,-6.477369152041406e-06,3.3950270581539595e-05,-8.2372908497946e-06,2.5503478829406687e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant8_temporal_anchors,35728,1,0.8,0.2,0.4,1.0,0.3,0.9,-0.05097918494692466,0.011921828723478509,-0.028740091331705405,0.020161177160251696,-0.011912002515171768,0.02065002197512309,-0.015534769163956266,0.006458092030853943,0.01731268653150773,0.011707815317676533,0.013348890008065288,0.0020544332589788874,0.0007996738336306618,-0.0017689340888619354,0.001762501448966901,-0.0005331404410486528,-0.00021712107782327403,0.000625341459019671,-0.0004046867621513881,0.00041512490733085114,0.000150965136470677,-0.0002389324575882415,-0.00031122631043935234,-0.0003855799416719967,-0.0001788106292466827,0.0001882464327500124,3.293962276675406e-05,-5.423242194500749e-05,-6.615577229379865e-06,3.4062052544672864e-05,-8.683234006126664e-06,-0.00016217575069192065,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant2_key_attribute,35732,0,0.1,0.1,0.0,0.0,0.0,0.9,-0.05452425316913601,-0.05228575737398339,-0.034106615109534485,0.019655751436116496,-0.014755218385093211,0.01731121682750954,-0.01797250710547568,0.005000226193943705,-0.001600344491850582,0.0037106897225556708,-0.0024661865764553912,0.002185489581941509,0.0004365304590715582,-0.0014361419641389218,0.0013393967720432037,-0.0009079815636365408,-0.002216602661243905,0.0005112391794679467,-0.0007006880786497328,0.00011840761230698969,-0.003571665815684374,-0.00025099712641824337,-0.0003934598727039766,-0.00011180111463738245,-0.00022588035337700124,0.00014343929284747856,2.9192121819448972e-05,2.609909168696694e-06,2.6097273616788777e-05,4.5734660503618135e-07,-1.1211784315150845e-05,-3.742264447622285e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant3_reasoning_type,35732,0,0.1,0.1,0.0,0.0,0.0,0.9,-0.0545476252804839,-0.0524238162141446,-0.03431040814976008,0.019785907067814797,-0.01472856588885757,0.017340891398568897,-0.018016715088133156,0.005001659439129929,-0.0015557691657042023,0.003935031405183146,-0.0024917699860028094,0.0021813330792443924,0.00043535038453497963,-0.0014200208371963478,0.0013082844694584318,-0.0009277743752211791,-0.0021892091051488394,0.0005160356578144739,-0.0007005910829412404,0.0001046705976948392,-0.0036449065652001357,-0.0002514457128389651,-0.0003945894254165021,-0.00011130999140442987,-0.00020448705844011754,0.00014346341742483247,-0.00023990051329596544,2.859715805819683e-06,2.6709684381104554e-05,5.19049657833066e-07,1.4949069554920134e-05,-3.7197003324628506e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35732,0,0.1,0.1,0.0,0.0,0.0,0.9,-0.05469839715354386,-0.05244276402420624,-0.033616804180740936,0.019312767095716266,-0.014722696468578555,0.018149306917594255,-0.018413016865613002,0.0041695022055724396,-0.0019101495589088665,0.008209572767724103,-0.0026030608209585628,0.001962379567877257,0.0005432905219516523,-0.0013805295029167945,0.0012857395741911872,-0.0009390249754160963,-0.002082556483269149,0.0005407625572805993,-0.0007123347939125962,8.502203872082541e-05,-0.003658119864049957,-0.0002509473276035542,-0.00041359725357429907,-0.00010588205052089338,-0.00020098412256512593,-0.000877133984278709,2.731268626729677e-05,1.7961031852099651e-06,3.478901174042117e-05,2.8589259371369278e-06,1.4232735913109824e-05,-3.6187177604569395e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant6_step_by_step_reasoning,35733,0,0.7,0.3,0.2,0.0,0.7,0.8,-0.05571185423320887,-0.023627277048468825,-0.0057813326533163924,-0.022097294333628573,-0.015056629583100282,0.020685875889169297,-0.01022315090474182,0.007743530351653417,0.0015282243358126508,0.0028689673900267883,-0.00255079066638386,0.0030571551525365843,0.0005520111994138683,-0.00150005004448131,0.0010716008262761504,0.005474665055792474,-0.0020307181144124703,0.0005128597042123117,-0.0004749232584132968,0.0004642963136057748,0.00032859203607004886,-0.0003495748180995878,1.6400117407075458e-05,-0.00014875115025709667,-0.00015396011063079177,6.582819690893689e-05,4.817199007364672e-05,-4.036738573185634e-05,5.716886337964563e-06,-2.080549984778208e-05,2.7433369983816384e-05,3.2747617238152e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35733,0,0.7,0.3,0.2,0.0,0.7,0.8,-0.055868193495552304,-0.02364526204204337,-0.005778224795012004,-0.02196418769854505,-0.01500239358993266,0.020626067721417535,-0.009949289439702212,0.007855536278650816,0.001366449151663498,0.0028239840943937596,-0.0025504467676880894,0.003081311712238679,0.0005623754234977019,-0.0015098516526201307,0.001099538940496448,0.005787912381848811,-0.002004793168329687,0.0005180182615648636,-0.0004607730064207427,0.0004323340053800048,0.00032695184757956553,-0.0003650047299156913,1.6974170433926257e-05,-0.0001375306014790296,-0.00015372600860495445,6.709751512880318e-05,4.7701464227511287e-05,1.8617001969684444e-05,5.976041683536275e-06,0.0002599420328780751,2.7158933375442257e-05,3.3623348790980276e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant0_neutral_baseline,35744,1,0.7,0.4,0.3,0.2,0.5,0.9,-0.052029044664546026,-0.024111910257154354,-0.027169594223772856,0.02204659110986809,-0.009673683605103388,-0.007511461906457193,-0.013477104073238506,0.004635444834304478,-0.0005540040880691544,0.00418723195181458,-0.003140073326557105,0.0022253828648922955,-0.00228848791297341,0.00822801838431434,0.0016457616696129436,-0.0008547741903880878,-0.0018265441934177023,0.0007889291916097649,-0.0004010670138433839,-0.00522432514085569,0.0015544030269561719,-0.0002564055019042632,-0.00015652909661228114,0.00032901231334139157,-0.00011332376613705726,0.0002106621188304719,6.762332882926591e-05,3.0439707657952478e-05,1.0183638715954466e-05,2.2426167063717263e-05,3.042910390908127e-05,-3.0666574744849614e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant6_step_by_step_reasoning,35744,1,0.7,0.4,0.3,0.2,0.5,0.9,-0.05169680480019641,-0.023648886205673673,-0.026860777057386803,0.022201760264598056,-0.009704918862133847,-0.007725165984890809,-0.013538793981113335,0.0046243132025899575,-0.0005631945562179268,0.0024050512532489874,-0.0030071101748503975,0.0021822078111745193,-0.002205605839428975,0.007885445231020841,0.0016493758808985885,-0.0007147004065809863,-0.002012862251280498,0.000790515012961502,-0.0003942035691206968,-0.005735000677943653,0.0015664004011847208,-0.0002460607692624943,-0.0001424484333688182,0.00032413247654475606,-0.00011418769774029505,0.00019574568051436344,6.81830560336968e-05,-0.00018789433891079545,1.0260643365750721e-05,2.1682003765054254e-05,3.8774554659551787e-05,-3.1377123218127746e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35744,1,0.8,0.6,0.9,0.9,0.7,0.9,-0.03238119587172946,-0.0009864130195546513,-0.007344520090982722,0.023789243863046913,-0.00999888133174881,-0.008562011036841427,0.022105317346467347,0.006433096231727511,-0.006667169781506401,-0.0005866279402428032,-0.00203107833944299,0.0015505512655659111,-0.005484033127425643,0.007452753041176764,0.001078433468935769,-0.0003342402456490201,-0.0013979905093749647,0.0008006488945753013,-0.00024323494493409646,-0.012079619592682684,0.004176788544098348,-0.00025700080048474957,9.705201245115952e-05,0.0003065043828943952,-6.849786341942891e-05,0.00011296891688578631,0.00011097513423312864,-5.385517369809592e-05,-4.4743207873476335e-05,-0.00023693699752303058,5.719397201392242e-05,-8.821527867631492e-06,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35769,0,0.8,0.8,0.7,0.8,0.7,0.9,0.0544535798896457,-0.004488192371275153,-0.002144908373994259,0.025967391853648696,-0.013100960630717322,-0.006369621123071191,-0.009653385302965996,0.007695803960866964,-0.009654703548230047,0.013289632347773101,-0.003575421044263921,0.0028347506690934534,0.0014701795779537693,-0.0009241798309242217,0.0007647532865868653,-0.0005418830740880288,-0.0005808177441234892,0.0007585993057409528,-0.00015276890093685706,0.0004351077108800978,-0.0003752783210476969,-0.00020967311578269017,-0.00013579977484750512,-1.4206633186355675e-05,-7.654503068603049e-05,-0.00102040007829663,2.518623956716539e-05,9.544194690000218e-06,1.0372075041391206e-06,3.2974378868240166e-05,2.0570473717603682e-05,-4.161599286936183e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant0_neutral_baseline,35780,1,0.9,0.8,0.9,0.9,0.8,0.8,0.02890870110431248,0.05935397345592739,0.021664320905333368,-0.02231536476232065,-0.009013290583483685,0.013655825005194277,0.011397512076242459,0.0073311874691732075,-0.008989148032865643,0.00915181865049453,-0.003268585992682287,0.0024625237755530544,0.0010407329378589218,0.008335652908436844,-0.00023715880827215364,-0.00047033422454677255,-0.0013573950483996948,0.00034545497104392325,-0.0004311379876862811,0.00040797503233336606,-0.00034413193459183666,-6.170708338046659e-05,0.0007193909334488396,6.217744652518091e-05,-0.00015922446999441512,7.154329102503734e-05,-1.3562275936776202e-05,-5.044376191376912e-05,2.645999322691433e-05,-7.828719503961707e-07,-5.910523711669978e-06,8.137838106171685e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant1_predicted_event,35780,1,0.9,0.7,0.9,1.0,0.6,0.9,-0.008315864898773012,0.059596359739790584,-0.02722473503019859,0.013233846752004947,-0.008370057516704436,0.01949672459483239,0.021309332903256064,0.008080540390529384,0.013430434403098013,0.014407087390397493,-0.0044399724330634344,0.002204424956817315,0.0007902205686522684,0.009782237346403586,-0.008867498229936615,-0.0006587551688164264,-0.000214815773553411,0.0005632631871560673,-0.0004059395719883527,0.0005013866237949699,-0.0002282988742506837,-9.797165546490916e-05,0.00016151421124170314,-0.0006098462910289253,-6.589623571413692e-05,7.805297084630574e-05,-3.4493356403198657e-06,-7.40280903230276e-05,0.00048684740464964804,-8.732744772190511e-06,-7.961367900611497e-06,2.683110104770796e-07,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35780,1,0.8,0.7,0.7,0.7,0.7,0.9,0.007763437201371877,-0.002258156005068035,-0.0011172788948698013,0.020080255773242076,-0.013461971974443538,0.01219004686832727,-0.011366989799934018,0.008013199252708436,-0.008741212618732383,0.00914265072702929,-0.0033145790674744342,0.002770587159193141,0.0005047098507595632,0.006475362571248111,-0.009221638420596546,-0.0004344280687427792,-0.0013219988161947563,0.0007357014277573096,-0.0003666107415329027,0.0006165074870165973,7.2987128582814105e-06,-0.00018973394605609155,-0.0001963865953370262,-0.00011282504524991398,-8.124772703925183e-05,-0.0010079691811910793,3.6393460050183945e-05,-4.1950476427554976e-05,6.199037929559224e-05,4.0560977137710654e-05,-2.3519892764828447e-05,-8.808310904602929e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant6_step_by_step_reasoning,35780,1,0.9,0.8,0.9,0.9,0.8,0.8,0.02910952975709136,0.05777218254942416,0.021051228489746422,-0.022095953232233543,-0.009706640991957165,0.013054436301128952,0.010906633922745752,0.007181965528840058,-0.009180801141103149,0.0013578738768814126,-0.003054880086685829,0.0025414686441449564,0.0010278333979634618,0.008505856755675941,-2.2551972622139832e-05,-0.0004194234369580874,-0.001553688134225503,0.0003241011221075964,-0.0004275639105460658,0.00040826310983430063,-0.0003539847071095234,-5.648819734803424e-05,0.000777062362012931,3.9370174084996124e-05,-0.00015941525891910297,2.5397819511667123e-05,-1.7609488589106595e-06,0.0004613219127474086,2.188157649103281e-05,-1.6237802291645673e-05,4.243798702714324e-06,7.09954034673552e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35780,1,0.9,0.7,0.9,1.0,0.7,0.9,-0.010912584840541984,0.05523649454220834,-0.007151667971345186,0.015227383789010002,-0.008409478063262414,0.016792608435241642,0.018157022412314722,0.00840222391731436,0.013497740954769988,0.01037671065775717,-0.004068701624054328,0.002143708959606133,0.0007821282244614313,0.00838095729218445,-0.0060479349164620465,-0.0006151777307445848,0.00038845531265847404,0.0005131916152615614,-0.00037496924045434855,0.0006080935534456495,-0.00021894248691592245,-8.92772538370309e-05,0.00034729773923222474,-0.00048218084188752093,-6.325616725161476e-05,0.000153507195063305,6.978839093484926e-06,-7.477419108219397e-05,-1.339673088317247e-05,9.374769674851129e-05,-2.06836371593061e-06,-1.7294920606108307e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35889,0,0.8,0.5,0.9,1.0,0.5,0.9,-0.051461615852229366,-0.005522734663698013,-0.02542033006655969,0.0198819800582624,-0.010912742638835632,0.012839909349238628,0.021491955316274892,0.00842031888966637,0.016381728510863294,0.006876147315165927,-0.003611849340537407,0.0022454940222379413,0.0015240690449857847,-0.0015370152816988254,0.0017226066287512579,0.00996849877996557,-0.0011314480420104307,0.0006194515862342271,-0.0003374399004894708,0.0005480185270707263,-0.0007068728198231974,-0.0002285948645839486,-8.440711694222086e-05,-0.0006071849814838777,-0.00014668224533234133,-0.0007314578365190327,9.827914190709724e-05,-6.430680626371282e-05,-8.532730418924609e-05,-1.1888335728047122e-05,-1.8710681077784325e-05,1.5143252007223341e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35889,0,0.6,0.4,0.3,0.2,0.5,0.8,-0.050538079176251555,-0.03738379836198905,-0.02323579555215068,-0.01868944498524354,-0.013568904646145121,0.014724901130578916,-0.012576335219497843,0.0066423594733562965,-0.001107088414616609,-0.003711212402532193,-0.0026978706495135512,0.0027430237347970607,0.0006911944970509208,-0.0012136272365685665,0.0013794625747623247,0.00790649578412394,-0.0019021754204869986,0.00047317632970877163,-0.0005128884579203905,0.00038160559985437334,0.00014280514063413403,-0.000441470405562505,2.1323124675972988e-05,-9.465976190721563e-05,-0.00016995910024240137,0.00011193025845559978,5.4647864707394196e-05,3.555343598303574e-05,-1.0912309165688588e-05,0.0005960701934568111,2.220828811266832e-05,1.4505052081636261e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35897,1,0.9,0.8,0.9,1.0,0.85,0.9,0.015498597873785927,0.04593909078771158,0.03089731379151594,0.02006555817384802,-0.008405641962296699,0.015115573153821435,0.011192707775351635,0.005088942217329094,0.011696595343756704,0.007376354847657069,-0.005712835863603893,0.0018740078584079574,0.0016042222590668036,0.005813471068105338,0.00024220000832487386,-0.0007486764491105359,-0.0015236916356632327,0.00033993286690511414,-0.0005350271791969061,0.0004248721246061653,-0.00030941512612690406,-6.8854896176045e-05,0.0006957212678665809,-4.2395797326558696e-05,-0.00010175151539891846,-0.0006417695714627345,-7.099278839836512e-06,-3.2695095923360324e-05,4.9039135167034665e-05,-6.235701717124719e-06,-1.507007974890913e-05,1.0350126317179235e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35897,1,0.9,0.8,0.95,1.0,0.8,0.95,0.017689108721213806,0.044314248396869906,0.018100294814725963,0.025587967460280005,-0.008080111552402087,0.016001504380109485,0.020340494430078716,0.006685224264467715,0.010623789030994297,0.004037894003221154,-0.006191860461429308,0.0022700206915540156,0.0013390632864650575,0.004825811680176965,0.0003610570438238737,-0.0008429586893446846,0.0004343801236665026,0.00035346637585657165,-0.0004176796618433516,0.00041891754912423473,-0.0001542498116193895,-4.04511793951896e-05,0.0007204512875400273,-0.00011455271013580115,-0.00012075014033094811,8.772349403464718e-05,-4.3736043393914195e-06,-3.751626538410149e-05,6.433880170391076e-05,0.00034524974504524604,4.171420586395735e-06,3.64872796520993e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant1_predicted_event,35907,0,0.8,0.65,0.8,0.9,0.7,0.9,-0.029153540811424974,0.003975390407906363,-0.0029631563567564076,0.023878833734726605,-0.01317125965974716,0.02207922527606879,-0.011136297363338918,0.007419523963474747,-0.009150597893923895,0.012200009079095511,-0.00356035433664221,0.0021865938313100483,0.0004313542114304053,-0.0009924099025150233,-0.01413461397867195,-0.000474693564053041,-0.0011704170360785297,0.0006568930324466721,-0.0003204651962126814,0.000537665555334569,-0.00019052974761635567,-0.00029317100785658734,0.0013678809796319824,-9.170039778851638e-05,-9.539981161979813e-05,0.0001514715827566924,9.591573432468661e-05,-5.081147664624951e-05,-0.0005221088073952286,8.158171557086611e-05,-3.2081454467100865e-06,-6.254607935227893e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant4_credibility,35907,0,0.85,0.8,0.85,0.9,0.85,0.8,0.03225645011785265,-0.008449084733071774,0.027284335016699045,-0.02651646409400781,-0.013705298576844343,0.015681895450844186,-0.000320879384114997,0.009850758500945118,-0.011423765559750715,0.009689107654298656,-0.004141678024584815,0.0028279990905844894,0.0015264160384169314,-0.0013907028171524288,-0.004149187682773459,-0.0003950195792244328,-0.002617127499480047,0.00032570828380008003,-0.0003707977615180119,0.0004590477755904108,-0.0004320636372116304,0.0014938250762123336,-0.003443105476267508,0.00039933600078997206,-0.0001436953500346707,8.834385655468404e-05,4.991208300669102e-05,-7.9551899018663e-05,3.112195000912269e-05,-8.459458043849113e-06,-0.0001228307605388243,1.64773789711132e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35907,0,0.85,0.7,0.85,0.9,0.75,0.9,-0.004761858507098366,0.0002729398461399473,0.011489020839074604,0.020735982402435658,-0.012727110446327202,0.018698033459285925,0.0005835838841729011,0.009210473723760083,-0.009931243143511246,0.01406935757757409,-0.004328298901305328,0.0023421704755356362,0.000820200962971488,-0.0010200233846177369,-0.009474488593016101,-0.00045041059245512103,-7.409472876791824e-05,0.00040847653046963866,-0.0002342043717276721,0.0005180459850807792,-0.0003535336040539298,-0.0001984107051813933,-0.0008133573634528388,0.0001907816120584333,-0.00010648986794404502,-0.0007804814404136098,5.447477798769532e-06,-9.055141801526663e-05,4.2640014577084316e-05,4.369062080647165e-05,-4.933312394056613e-05,-7.468525718029069e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant7_uncertainty_language,35907,0,0.9,0.85,0.9,0.9,0.85,0.85,0.04074681556893645,0.05019513050479362,0.032354729524315916,-0.0014270601843058932,-0.008727242247016896,0.016000228698266204,0.0043059271041545315,0.0040146371671748015,-0.011439012107682148,-0.0040596326237386125,-0.00377580395222945,0.0023587493083996056,0.0019949754157392945,-0.0011680431456591689,-0.0016599230535127955,-0.0006500153670485288,-0.002563320615016582,0.00025920587089859227,-0.00025839325676287793,0.0004064342506282703,-0.000513840155447092,-8.369898758780294e-05,-0.005360343593666548,0.0004090217809996007,-0.00013900698406643322,-2.707317947746564e-05,3.762460316108293e-05,-2.478943462510938e-05,-2.5911061559090235e-06,-4.174730436345937e-06,-6.683978274089784e-05,0.00010987983362198345,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant4_credibility,35911,1,0.4,0.2,0.2,0.3,0.3,0.8,-0.04920115465806479,-0.040651412712648584,-0.02503946165050421,-0.014787582739532677,-0.014130342535748295,0.021792140598296064,-0.014669789506316134,0.006543384490894103,-0.004111011774998828,-0.0023029134713225185,-0.002696266224836786,0.002458550953450357,0.000605461493273148,0.010561670373315929,0.0012479105135795889,-0.00044137805613422403,-0.0018967504725835355,0.0005767928190619775,-0.0005842059163615048,0.00031315222471152204,0.00034004428720002603,0.002704063370573589,4.186059136227814e-06,-2.579636882213909e-05,-0.00018276146657751353,0.00011196966885258982,2.8129696396971713e-05,3.438602117703989e-05,5.4917403080347735e-05,-4.076554744409395e-06,5.36999573357003e-06,8.19451220866168e-06,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant4_credibility,35912,0,0.5,0.5,0.5,0.5,0.5,0.8,-0.04113070828076797,-0.0384927280880382,-0.021074551003817426,-0.01502459125132147,-0.013496728744010625,-0.009201239147965914,-0.013237765969071768,0.006997081091922181,-0.0077671629153694055,-0.010602245246777732,-0.0035454100085664407,-0.020456717367427036,-0.00022620669138135284,-0.0010120963211803723,0.0013447257292920707,-0.00040887773346902454,-0.0016522617375345277,0.0006920576213188292,-0.0003946711133775856,0.00039991124408246797,-3.8886114170174e-05,0.0034729910733794413,0.00014717450426640118,-0.0001864665009994989,-0.00017799841612259177,7.689348051648238e-05,5.154049417341348e-05,1.9682928255253912e-06,2.149003883233343e-05,-5.7203755000644375e-05,3.6422324766634705e-05,6.301468287543738e-06,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant6_step_by_step_reasoning,35912,0,0.4,0.4,0.3,0.3,0.4,0.9,-0.055191367344589334,-0.04851435081371399,-0.03199726442923495,0.020815882245823633,-0.012405744739857972,-0.007506968526547318,-0.01587547700721917,0.005879344405759984,-0.0038890546362734314,0.0019925809804322544,-0.0035072960650589786,-0.02100700000437171,-0.0006437502904539013,-0.0008575402347308322,0.0016606588446551667,-0.0008131363061935848,-0.0015635812709456874,0.0007774595408231115,-0.00046270009955968116,0.00032902844352346067,0.00022607170966105973,-0.00028097327650378,-0.0002159747333143079,-0.00018303321675160948,-0.00013147620994294118,0.000123930807018803,9.300205888386522e-06,0.0002171496031200998,-3.2654508058947604e-06,2.2229637601662382e-05,2.472911733138878e-05,-2.7019962823883935e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant1_predicted_event,35913,1,0.9,0.8,0.9,0.9,0.8,0.9,0.02393045650614484,0.047151591922779824,0.023603811445212692,0.02090210331256675,-0.008207157283330309,-0.043653760580109294,0.009166592811315674,0.007294158095137504,-0.007716138556848009,0.012605604154409783,-0.004168999931398157,-0.013708428795948208,0.0007133629714800838,-0.0012161601501059906,0.00023617977728207967,-0.00042342424352064705,0.0006871366143927872,0.00032065416688017284,-0.00037534920869259616,3.132123863123626e-05,0.0002006516364519548,-0.000109966508483532,0.00048203595522477207,-0.0003585185478406571,5.502923770704793e-05,9.868781687780058e-05,8.866670024776615e-05,-7.358167919582481e-05,0.0005644316795386044,-1.2731358932757533e-05,9.481791055501173e-05,3.0560192148093625e-05,0.0
kimi-k2.5,Qwen2.5-7b-instruct,temperature_000,variant5_key_conditions,35913,1,0.9,0.8,0.9,0.9,0.8,0.9,0.0235976702245942,0.0464624348340713,0.022712722907919074,0.020546587881109257,-0.008222369757123302,-0.045527320477876554,0.009687031919497303,0.0070160164418628865,-0.007729924969010522,0.012060909410008057,-0.004050598570646837,-0.014083703081001401,0.00070280440229395,-0.0012298037636418384,0.00023019711820371512,-0.00046154223258979617,0.00045524322378874695,0.00029446883717281137,-0.0003795496248116798,3.612819988514007e-05,0.00017000149394866328,-0.00010917126026311179,0.0004961320851206704,-0.0003739152157129929,5.6885365056196265e-05,-0.0005543747241943073,8.864151760572657e-05,-7.139380241359508e-05,-4.86856660022463e-05,-1.3064156689756512e-05,7.838139653618492e-05,3.194664221790116e-05,0.0
